nombre;precio
Pasta espaguetis ecológicos Carrefour Bio 500 g.;1.41
Pasta plumas rayadas integrales Gallo Nature 450 g.;2.09
Garbanzo pedrosillano categoría extra De Nuestra Tierra 1 kg.;3.69
Crema balsámico de módena Carrefour Selection 250 ml.;4.15
Vinagre de arroz Carrefour Sensation 25 cl.;2.79
Tortellini de setas Buitoni 230 g.;3.35
Sal de mesa Javy 1 kg.;0.59
Harina de maíz Carrefour sin gluten 500 g.;1.95
Quinoa blanca La Cochura 500 g.;3.15
Salsa de soja Kikkoman botella 150 ml.;5.65
Romero hoja Carrefour Classic 25 g.;0.86
Semillas de lino, girasol, calabaza, chía y bayas de Goji molidas ecológico Linwoods sin gluten 200 g.;5.69
Aceite de oliva virgen extra Ybarra 1 l.;6.89
Ajo granulado Carrefour Classic 350 g.;3.99
Sal marina fina ecológica Ecocesta 1 kg.;1.91
Garbanzo pedrosillano cocido Pedro Luis 425 g.;2.45
Fusilli de lentejas rojas ecológicos Carrefour Bio 250 g.;2.55
Aderezo de limón exprimido Solimón 280 ml.;1.33
Spaguetti integral ecológico Carrefour Bio 500 g.;1.61
Pasta fettuccine ecológica Slim 200 g.;2.95
Kétchup Hellmann's envase 430 g.;3.19
Aceite de girasol Fontasol 5 l.;2.11
Arroz largo cocido Classic Carrefour sin gluten pack de 2 unidades de 125 g.;1.52
Fideos de garbanzo Gallo Nature sin gluten 250 g.;2.09
Pasta fideos de maíz No gluten Carrefour sin gluten 500 g.;2.49
Salsa ricotta Carrefour sin gluten 300 g.;2.09
Sazonador ajo y perejil Carmencita sin gluten 55 g.;2.39
Aceite de oliva virgen extra Carbonell 200 ml.;2.99
Pasta spaghetti pasta fina Gallo 400 g.;1.56
Espaguetis de trigo sarraceno ecológicos Ecocesta sin gluten 500 g.;5.75
Sazonador para pollo a la barbacoa Jugoso al Horno Maggi 30 g.;1.19
Pochas cocidas De Nuestra Tierra 425 g.;3.99
Curry Carmencita 40 g.;2.25
Garbanza blanca premium Don Pedro 1 kg.;4.55
Salsa pesto siciliana Barilla sin gluten 190 g.;2.79
Garbanzo castellano categoría extra De Nuestra Tierra 1 kg.;3.79
Tomate frito ecológico Pedro Luis tarro sin gluten 340 g.;3.65
Quinoa integral para microondas Brillante pack de 2 unidades de 125 g.;1.8
Arroz J Sendra Extra Carrefour 1 kg.;1.6
Extracto de carne Bovril tarro 250 g.;6.65
Pasta espirales cocidas para microondas Classic Carrefour pack de dos unidades de 125 g.;2.45
Harina de maíz fina Maizena sin gluten 700 g.;4.85
Salsa curry y mango Heinz envase 220 ml.;2.75
Salsa super boloñesa Gallo sin gluten 350 g.;3.45
Salsa alioli original Ybarra sin gluten y sin lactosa 300 ml.;2.55
Mayonesa Ybarra sin gluten y sin lactosa tarro 750 ml.;3.99
Salsa barbacoa al bourbon Sensation Carrefour sin gluten bote 330 g.;1.87
Cebolla molida Carmencita sin gluten 38 g.;1.9
Jengibre molido ecológico Carrefour Bio 25 g.;2.35
Salsa de soja dulce King Tiger 250 ml.;2.35
Fideos gruesos Gallo sin gluten 450 g.;2.15
Pasta canelones Carrefour Classic 250 g.;1.27
Espaguetis Gallo sin gluten 450 g.;2.49
Arroz thai Sensation Carrefour 1 kg.;2.69
Chile en polvo con limón Tajín 142 g.;2.59
Lenteja rápida categoría extra Luengo 1 kg.;3.7
Tomate frito sin sal ni azúcar añadido Orlando brik 350 g.;1.66
Arroz de Valencia categoría extra De Nuestra Tierra 1 kg.;3.55
Harina de trigo de fuerza Santa Rita 1 kg.;1.65
Canela molida ecológica Carrefour Bio 30 g.;2.35
Arroz integral largo Carrefour 1 kg.;1.66
Fusilli italiano Original Carrefour 500 g.;1.37
Ajo molido ecológico Carrefour Bio 50 g.;2.35
Garbanzo mediano categoría extra Luengo 1 kg.;3.79
Pasta Paccheri Terre d'Italia 500 g.;2.65
Salsa Tikka Masala Patak sin gluten 450 g.;3.39
Avena cocida para microondas Brillante pack de 2 unidades de 125 g.;1.55
Kétchup Zero Heinz sin azúcar ni sal añadidos envase 425 g.;4.55
Polenta instantánea Doña Petrona 500 g.;2.35
Pasta macarrones penne rigate Barilla 1 kg.;2.85
Pimienta blanca molida Carrefour 50 g.;1.53
Kétchup Prima sin gluten pack de 12 sobres de 10 g.;2.25
Aceite de oliva virgen extra ecológico Carrefour Bio 1 l.;8.49
Macarrones pasta fina Gallo 400 g.;1.56
Alioli suave Prima sin gluten envase 260 ml.;3.29
Arroz integral con chía para microondas Brillante pack de 2 ud. de 125 g.;1.69
Tortellini boloñesa Rana 250 g.;3.59
Tomate frito Helios sin gluten pack de 2 tarros de 570 g.;3.5
Garbanzos con su sofrito Hoy Legumbres Litoral sin gluten 440 g.;1.9
Mayonesa Ligeresa sin lactosa tarro 650 ml.;4.79
Salsa de chile picante Sriracha Go-Tan botella 215 ml.;3.49
Romero Carmencita 25 g.;2.09
Salsa alioli Ybarra tarro 225 ml.;1.99
Salsa para ensalada Caesar Heinz envase 400 ml.;4.19
Kétchup sabor pepinillo Heinz envase 250 g.;2.75
Salsa de queso Old El Paso tarro 320 g.;3.85
Pasta fideo cabellín ecológico Carrefour Bio 500 g.;1.41
Arroz con jalapeño para microondas Brillante sin gluten pack de 2 unidades de 125 g.;2.69
Salsa pesto a la genovese Garofalo 175 g.;3.99
Fusilli lunghi bucati Terre d'Italia 500 g.;2.65
Preparado para pan Schär sin gluten y sin lactosa 1 kg.;5.45
Sal yodada Roca 1 kg.;0.63
Pasta fusilli integral Barilla 500 g.;2.15
Salsa verde La Costeña botella 250 g.;2.99
Cuscús grano mediano Gallo 500 g.;2.29
Jengibre molido Carmencita sin gluten 37 g.;2.25
Harina de avena integral ecológica Ecocesta 500 g.;1.9
Salsa piamontesa Carrefour sin gluten 300 g.;1.4
Arroz largo para microondas Brillante pack de 2 unidades de 200 g.;2.45
Mayonesa Hellmann's sin gluten envase 750 ml.;5.55
Arroz bomba Sos 1 kg.;6.65
Harina de trigo integral Gallo Nature 1 kg.;1.91
Alubia blanca premium Don Pedro 1 kg.;3.15
Pasta fettuccine al huevo Gallo 450 g.;1.82
Tomate frito con chili picante Orlando brik 350 g.;1.54
Ravioli de carne al huevo Gallo 500 g.;3.35
Mafalde Terre d'Italia 500 g.;2.65
Salsa tzatziki Salagusto 220 g.;2.15
Set de aliño mediterráneo Capricho Andaluz 1 ud.;2.15
Salsa pimienta verde Gallina Blanca 50 g.;2.25
Salsa picante Salsas Asturianas sin gluten botella 106 g.;2.19
Salsa de champiñones Carrefour sobre 30 g.;1.5
Vinagre balsámico de módena Carandini 500 ml.;2.25
Pasta plumas rayadas al huevo Carrefour 500 g.;1.25
Tallarines Gallo sin gluten 450 g.;2.15
Aceite de girasol Fontasol 1 l.;2.85
Pimienta negra en grano Carmencita 47 g.;3.19
Mayonesa con aceite de oliva Ybarra sin gluten y sin lactosa 225 ml.;3.45
Macarrones de guisantes Gallo Nature sin gluten 250 g.;2.09
Harina integral de centeno ecológica Carrefour Bio 1 kg.;2.55
Semillas de sésamo tostado ecológicas Carrefour Bio 450 g.;5.89
Aceite de oliva virgen extra ecológico Carrefour Bio 500 ml.;6.95
Salsa deshidratada de roquefort Carrefour sobre 30 g.;1.5
Tomillo Carmencita 22 g.;2.45
Arroz thai jasmine Tilda 1 kg.;3.99
Arroz integral para microondas ecológico Carrefour Bio pack de 2 unidades de 125 g.;1.7
Hierbas provenzales Carmencita sin gluten 20 g.;2.09
Pasta espirales integrales de tomate y espinacas Gallo 400 g.;1.99
Harina fritos y rebozados Gallo 1 kg.;1.51
Pasta Orecchiette Barilla Collezione 500 g.;2.35
Salsa quesos italianos Rana tarro 180 g.;2.55
Pasta Disney Frozen Gallo 300 g.;1.99
Salsa tabasco verde Mc.Ilhenny co. botella 60 ml.;4.19
Tomate frito Carrefour lata 400 g.;1.18
Raviolis de queso con pera Rana Gourmet 250 g.;4.69
Salsa Ricotta Barilla sin gluten tarro 400 g.;3.45
Salsa al pesto rosso Gallo sin gluten 190 g.;2.59
Arroz redondo ecológico Sos 1 kg.;3.69
Garbanzo cocido ecológico Pedro Luis 425 g.;3.55
Lentejas cocidas sin sal añadida ecológicas Carrefour Bio 400 g.;2.89
Tomate frito Solís sin gluten pack de 6 brik de 350 g.;2.17
Harina de trigo sarraceno ecológica Ecocesta 500 g.;4.59
Eneldo Carmencita 15 g.;2.09
Spaghetti nº12 De Cecco 500 g.;2.69
Molinillo pimienta negra Carmencita 47 g.;5.05
Harina integral de trigo ecológica Carrefour Bio 1 kg.;2.19
Salsa de ají picante Goya 200 ml.;2.19
Salsa a la pimienta Carrefour envase 340 g.;1.31
Noodles ecológicos Slim 270 g.;3.19
Nuez moscada molida Carmencita sin gluten 50 g.;3.19
Mayonesa Nature Ligeresa sin gluten y sin lactosa tarro 430 ml.;3.19
Aceite de oliva virgen extra ecológico Coosur 1 l.;11.99
Magnesio + Vitamina B6 ProNutri sin gluten 90 ud.;4.39
Arroz integral con quinoa roja para microondas ecológico Carrefour Bio pack de 2 unidades de 125 g.;1.77
Aceite refinado de semillas especial freidoras de aire La Española 200 ml.;2.09
Semillas de lino Original Carrefour 400 g.;2.99
Salsa muy picante Valentina envase 370 g.;3.49
Macarrón integral ecológico Carrefour Bio 500 g.;1.61
Mayonesa sin azúcar Musa sin gluten envase 430 ml.;2.99
Pasta Cannelloni Barilla Collezione 250 g.;2.45
Pimentón agridulce de La Vera De Nuestra Tierra 70 g.;2.25
Salsa burguer con pepinillos Sensation Carrefour sin gluten bote 315 g.;1.87
Espirales multivegetales Gallo Nature 400 g.;2.29
Aceite de oliva virgen extra Carrefour 750 ml.;7.49
Tomate frito ecológico con pimientos de piquillo Carrefour Bio sin gluten tarro 325 g.;2.45
Sal marina en escamas Maldon 250 g.;6.49
Pasta rice ecológica Slim 270 g.;2.85
Harina de trigo Classic Carrefour 5 kg.;0.58
Barrita de avena brownie chocolate negro Carrefour Sensation 50 g.;1.13
Harina especial para fritos y rebozados Original Carrefour 1 kg.;1.43
Sal marina gruesa ecológica Ecocesta 1 kg.;2.19
Cayena molida Carmencita sin gluten 43 g.;2.09
Tortellini de gorgonzola y nueces Rana Gourmet 250 g.;4.69
Salsa Korma Patak sin gluten 450 g.;3.45
Crema de cacahuete crujiente alta en fibra y proteínas Prozis 500 g.;4.95
Aceite de oliva virgen plancha y horno Carbonell 200 ml.;2.8
Pimienta negra molida ecológica Carrefour Bio 38 g.;2.35
Pasta fideo fina Gallo 400 g.;1.99
Magnesio con vitaminas B2 y B6 sabor naranja-limón Pronutri 80 ud.;1.95
Pasta Trofie Barilla Collezione 500 g.;2.35
Cuscús grano mediano ecológico Carrefour Bio 500 g.;1.62
Pasta Spaghetti nº 5 Barilla 1 kg.;2.85
Aceite de oliva virgen extra ecológico Oro de Génave 75 cl.;12.09
Barrita de proteínas con chocolate con leche sabor cookies Corny sin azúcar añadido 50 g.;1.99
Salsa para ensaladillas Ybarra sin gluten y sin lactosa 450 g.;2.19
Trufa rallada Extra Carrefour 30 g.;3.55
Harina integral de centeno Extra Carrefour 1 kg.;2.55
Arroz integral Nomen 1 kg.;2.15
Espirales integrales de trigo de espelta ecológicas Carefour Bio 400 g.;2.45
Perejil ecológico Carrefour Bio 8 g.;2.25
Arroz para guarniciones Sos 500 g.;1.67
Arroz redondo La Cigala 1 kg.;2.15
Pimentón dulce Classic Carrefour 300 g.;4.29
Mayonesa especial ensaladilla rusa Calvé tarro 450 ml.;3.65
Tomate frito sin azúcar añadido ecológico Carrefour Bio 240 g.;1.83
Harina de trigo espelta integral Gallo Nature 1 kg.;2.79
Sazonador para pollo Carmencita sin gluten 75 g.;2.35
Aceite de sésamo ecológico La Masía 250 ml.;3.69
Pasta Spiderman gallo 300 g.;2.49
Kétchup ecológico Carrefour Bio 330 g.;2.09
Mayonesa ecológica Ybarra sin gluten tarro 300 ml.;3.75
Pimienta negra en grano ecológica Carrefour Bio 40 g.;2.35
Aguacate topping Just Spices 60 g.;6.39
Tahin tostado ecológico NaturGreen sin gluten tarro 300 g.;6.05
Pimentón dulce ecológico Carrefour Bio 38 g.;2.35
Mayonesa ligera Ybarra sin gluten y sin lactosa envase 400 g.;2.45
Salsa Teriyaki King Tiger botella 250 ml.;2.35
Harina integral de espelta ecológica Carrefour Bio 1 kg.;3.45
Mayonesa Kraft sin gluten tarro 660 ml.;4.39
Arroz para risotto Sos 500 g.;1.26
Crema al vinagre balsámico de módena Borges 250 ml.;3.45
Salsa BBQ sabor miel cero Prima sin gluten y sin azúcar añadido 420 g.;4.95
Salsa con aceitunas Barilla sin gluten tarro 400 g.;3.15
Harina de maíz precocida Goya sin gluten 1 kg.;2.59
Pisto sofrito de verduras ecológico Hida sin gluten 350 g.;2.59
Salsa sabor bacon burguer Heinz 220 ml.;3.09
Aceite de maíz Asua Koipe 1 l.;3.09
Melatonina en cápsulas Pronutri sin gluten 30 ud.;2.42
Ajo en polvo Carmencita sin gluten 290 g.;7.29
Kétchup clásico Prima sin gluten envase 730 g.;3.95
Pasta farfalle con vegetales Romero 500 g.;1.1
Salsa tikka masala picante suave Tiger Khan 340 ml.;4.75
Aceite de oliva virgen extra Ybarra 750 ml.;6.99
Salsa de soja Kikkoman botella 1 l.;13.25
Vinagre de Jerez reserva Ybarra 500 ml.;4.89
Rigatoni nº24 De Cecco 500 g.;2.69
Tomate con aceite de oliva virgen extra ecológico Pedro Luis sin gluten 340 g.;3.19
Alubia cocida sin sal añadida ecológica Carrefour Bio 400 g.;3.25
Chimichurri Yuspe 50 g.;2.35
Salsa chili dulce King Tiger 250 ml.;2.45
Alubia cocida sin sal añadida ecológica Carrefour Bio 400 g.;3.25
Chimichurri Yuspe 50 g.;2.35
Salsa chili dulce King Tiger 250 ml.;2.45
Ñoras Carmencita 25 g.;2.45
Arroz redondo integral ecológico Carrefour Bio 1 kg.;3.15
Gnocchi Schär sin gluten y sin lactosa 300 g.;3.79
Mostaza dulce con miel Prima sin gluten envase 285 g.;1.99
Alubia pinta categoría extra De Nuestra Tierra 1 kg.;4.39
Mayonesa con trufa Extra Carrefour 190 ml.;2.19
Fusilli lunghi Garofalo 500 g.;2.79
Orégano Carmencita 45 g.;4.39
Salsa teriyaki para marinados Kikkoman botella 250 ml.;5.89
Tomillo ecológico Carrefour Bio 15 g.;2.35
Pasta de wasabi estilo japones Blue Dragon 45 g.;3.29
Garbanzo pedrosillano extra ecológico Carrefour Bio 500 g.;3.25
Salsa barbacoa original Bull's Eye botella 300 ml.;4.25
Salsa mexicana picante Hellmann's 250 ml.;2.35
Curry ecológico Carrefour Bio 30 g.;2.65
Crema de vinagre de manzana sin azucares añadidos Narasol 400 gr.;2.25
Salvado de trigo Carrefour 200 g.;1.08
Sal fina Celusal 500 g.;2.79
Alubia blanca Pedro 1 kg.;3.55
Pasta Disney Cars Gallo 300 g.;2.45
Salsa de tomate Helios sin gluten y sin lactosa pack de 2 tarros de 570 g.;4.78
Noodels en nido Sensation Carrefour 250 g.;1.5
Mayonesa con mostaza de Dijón Carrefour envase 237 g.;1.77
Mayonesa con trufa Heinz envase 220 g.;3.69
Salsa chimichurri Salsas Asturianas sin gluten botella 295 g.;3.29
Albahaca ecológica Carrefour Bio 12 g.;2.35
Jugo condimento Maggi botella 125 g.;2.95
Barrita de proteínas sabor chocolate intenso Just Loading pack de 3 unidades de 30 g.;3.45
Alubia tipo granja Classic Carrefour 500 g.;3.19
Pisto sofrito de verduras Hida sin gluten 350 g.;2.39
Salsa picante chipotle Tabasco sin gluten botella 60 ml.;4.19
Penne rigate nº41 De Cecco 500 g.;2.69
Tapioca Royal 175 g.;2.79
Salsa barbacoa miel Sweet Baby Ray´s sin gluten 510 g.;5.19
Sazonador Triguisar El Rey 70 g.;2.25
Barrita de proteína con chocolate negro sabor limón Carrefour Sensation 45 g.;1.52
Fusilli de guisantes ecológicos Carrefour Bio sin gluten 250 g.;3.49
Albahaca Carmencita 16 g.;2.09
Salsa vegana Hellmann’s sin gluten y sin lactosa 270 g.;4.75
Alubia granja La Cochura 500 g.;3.35
Mostaza Prima sin gluten pack de 12 sobres de 4 g.;2.29
Vinagre balsámico de módena ecológico Carrefour Bio 250 ml.;2.59
Gel energético con ciclodextrina sabor a limón 226 ERS 76 g.;2.55
Aceite de oliva virgen extra Coosur 1 l.;8.89
Lecitina de soja Vive+ sin gluten 250 g.;4.79
Colágeno con magnesio + calcio + sicilio + vitaminas C y D en comprimidos NaturTierra sin gluten 180 ud.;7.59
Kétchup ecológico Heinz 580 g.;4.79
Aceite de oliva virgen extra ecológico Maestros de Hojiblanca 75 cl.;7.95
Vinagre de vino blanco ecológico Carrefour Bio 500 ml.;2.19
Plumas de tomate y espinacas especial ensaladas Gallo 450 g.;1.84
Alubia roja ecológica Pedro Luis 500 g.;3.6
Salsa barbacoa original Sweet Baby Ray´s sin gluten 510 g.;5.19
Lenteja pardina categoría extra La Asturiana 1 kg.;2.55
Pasta de sésamo Tahina Sawor's 300 g.;5.15
Salsa Boloñesa Hida tarro sin gluten 355 g.;2.79
Arroz largo integral ecológico Carrefor Bio 1 kg.;3.35
Salsa vegetal Veganesa Sensation Carrefour 450 ml.;3.59
Harina especial para rebozar sin huevo Original Carrefour 1 kg.;1.78
Mayonesa Light Hellmann's tarro 430 ml.;3.99
Cilantro hojas Carmencita 9 g.;2.45
Aceite de oliva virgen extra Oda a Nuestra Tierra nº 5 Maestros de Hojiblanca 500 ml.;5.45
Semillas de lino molidas sin azúcar añadido ecológicas EcoCesta sin gluten 200 g.;4.69
Tahin crudo ecológico Naturgreen sin gluten y sin lactosa tarro 300 g.;7.49
Alubia blanca cocida ecológica Pedro Luis 425 g.;3.49
Barrita de chocolate negro sabor naranja Carrefour Sensation 40 g.;1.43
Salsa alioli de ajo negro Extra Carrefour 190 ml.;2.69
Molinillo Popurrí de pimientas Carmencita sin gluten 37 g.;5.69
Colágeno con ácido hialurónico en cápsulas Pronutri sin gluten 30 ud.;5.59
Tomate frito ecológico Hida sin gluten tarro 350 g.;2.39
Salsa barbacoa con miel HP envase 465 g.;4.49
Crema balsámico al Pedro Ximénez Carrefour Selection 250 ml.;4.15
Clavo molido Carmencita sin gluten 40 g.;3.59
Aceite de oliva virgen extra a la trufa La Española 250 ml.;3.59
Arroz tres colores Carrefour 1 kg.;3.49
Salsa picante chamoy El Chilerito bote 355 ml.;4.45
Sal marina Roca 1 kg.;0.54
Concentrado de proteína de suero de leche sabor chocolate Prozis 400 g.;16.59
Mostaza sin azúcar añadido ecológica Ecocesta tarro 200 g.;3.49
Salsa con queso grana padano Gallo sin gluten tarro 350 g.;2.95
Pasta espaguetis nº 3 ecológico Gallo 450 g.;2.19
Salsa carbonara Carrefour sobre 40 g.;1.5
Salsa Korean BBQ Heinz 220 ml.;3.15
Complemento multivitamínico en cápsulas Pronutri 30 ud.;4.25
Mostaza French's envase 397 g.;4.25
Hélices vegetales ecológicas Gallo 450 g.;2.55
Aceite de oliva virgen extra Nuñez de Prado 500 ml.;11.75
Pasta pappardelle nº 119 Rummo 500 g.;4.75
Alubia blanca cocida Pedro Luis 500 g.;2.55
Crema balsámica de frambuesa Carrefour Selection 250 ml.;4.15
Harina para repostería Schär sin gluten 1 kg.;5.45
Barritas de chocolate y naranja Bimanán 186 g.;7.09
Salsa de mostaza y eneldo Extra Carrefour sin gluten 200 g.;2.15
Salsa de queso de cabrales Salsas Asturianas sin gluten botella 287 g.;3.69
Aceite de oliva virgen extra De Nuestra Tierra lata 500 ml.;6.99
Salsa de Pedro Ximenez con pasas Salsas Asturianas sin gluten botella 330 g.;3.09
Pasta tagliatelle al nero di sepia Gallo 250 g.;2.49
Salsa de soja baja en sal Kikkoman 500 ml.;10.85
Comino molido ecológico Artemis Bio 30 g.;1.99
Tomate frito Orlando frasco 340 g.;2.09
Sal 0% sodio Carmencita 100 g.;2.49
Levadura de cerveza desamargada Carrefour 150 g.;5.25
Soba noodles Itsu 250 g.;2.69
Harina de trigo sarraceno fina ecológica Sarchio sin gluten 500 g.;5.79
Mostaza a la miel Maille tarro 230 g.;4.05
Aceite de lino ecológico La Masía 250 ml.;4.75
Barrita de proteínas sabor cacahuete Zero Prozis pack de 3 unidades de 40 g.;4.69
Arroz redondo para microondas Nomen sin gluten pack de 2 unidades de 200 g.;2.49
Probiotico con vitamina C en cápsulas Pronutri sin gluten y sin lactosa 15 ud.;5.95
Salsa vegana Ybarra sin gluten y sin lactosa frasco 300 g.;3.49
Batido sustitutivo sabor chocolate Sensation Carrefour sin gluten pack de 6 unidades de 42 g.;7.05
Salsa de trufa Extra Carrefour 95 g.;3.69
Psyllium ecológico Naturgreen sin gluten doy pack 125 g.;5.69
Canela molida Carmencita 160 g.;7.55
Preparado para batido de proteínas sabor galleta Whey Protein Sport Sensation Carrefour doy pack 400 g.;12.59
Sazonador para barbacoa Carmencita sin gluten 65 g.;2.69
Aceite de oliva virgen extra variedad arbequina ecológico Carrefour Bio 500 ml.;6.84
Barrita de chocolate negro alta en proteínas Carrefour Sensation 40 g.;1.43
Aceite de oliva virgen extra variedad picual ecológico Carrefour Bio 500 ml.;6.84
Sal rosa del Himalaya Extra Carrefour 425 g.;5.69
Pasta Trecce Selección 1946 Gallo 450 g.;1.69
Concentrado de proteína de suero de leche sabor vainilla Prozis 400 g.;17.49
Creatinina Creapure Prozis 150 g.;19.49
Aceite de oliva virgen extra ecológico Carrefour Bio 3 l.;8.33
Arroz largo aromático Kamalis SOS 500 g.;1.59
Salsa para ensalada sabor yogur Heinz envase 400 ml.;4.19
Pasta espirales de espelta integral ecológica Romero 400 g.;1.81
Aceite refinado de semillas con omegas 3, 6 y 9 y vitaminas E y B6 5 Semillas Koipe 750 ml.;2.69
Gel energético con ciclodextrina sabor a cereza 226 ERS 76 g.;3.55
Arroz albufera categoría extra De Nuestra Tierra 500 g.;3.69
Mostaza inglesa Colman's tarro 100 g.;4.35
Mojo picón Salsas Asturianas sin gluten botella 290 g.;3.29
Aceite de coco ecológico Carrefour Bio 460 ml.;6.55
Aceite de girasol Koipe Sol spray 150 ml.;2.49
Cacahuete en polvo desgrasado Just Loading sin gluten doy pack 180 g.;3.35
Condimento preparado a base de aceite oliva virgen extra al ajo La Española 250 ml.;3.59
Complemento alimentario en sticks Detox Pronutri sin gluten 16 ud.;5.59
